277523,8960,10
277523,3313,10
277523,10328,10
277523,1682,10
277523,764,10
277523,253,10
277525,5666,0
277527,5951,7
277527,9873,0
277529,3852,8
277530,27,0
277532,11623,7
277533,4181,7
277533,1137,6
277535,4831,9
277535,9403,7
277535,13682,0
277547,5640,3
277554,2109,9
277554,7475,3
277554,9774,0
277554,583,0
277554,4181,5
277554,3682,7
277556,6257,10
277562,1254,0
277563,653,7
277563,645,9
277563,1498,0
277568,8153,5
277569,225,0
277569,3790,0
277575,2354,0
277575,2772,5
277575,4310,9
277588,11082,8
277589,749,0
277589,8857,8
277589,9417,9
277595,5981,0
277598,1705,8
277601,4594,3
277601,1813,7
277619,2789,8
277623,3745,5
277623,13334,9
277623,928,4
277623,7152,8
277623,5583,8
277629,4730,0
277629,14683,7
277629,1210,8
277629,10952,8
277629,4062,6
277629,5666,8
277629,561,7
277629,12045,8
277629,13361,7
277629,8424,0
277629,10300,0
277633,3453,7
277639,7264,0
277639,6731,6
277639,4730,0
277639,2946,8
277639,11021,0
277639,9275,0
277639,2385,6
277639,7786,0
277639,5948,0
277639,8459,0
277639,2355,0
277639,861,7
277639,7898,8
277639,5421,5
277639,1858,0
277639,5617,0
277639,11077,0
277639,955,8
277639,3832,0
277639,2449,9
277639,889,0
277639,7505,0
277639,11680,0
277639,5067,0
277639,11389,7
277639,3731,0
277639,2870,0
277639,3733,0
277639,11091,8
277639,8649,0
277639,11130,0
277639,13939,0
277639,10180,8
277639,8901,0
277639,2437,7
277639,4178,0
277639,1075,0
277639,5562,0
277639,11684,0
277639,7830,0
277639,630,0
277639,2682,0
277639,1507,0
277639,2038,0
277641,37,7
277641,487,8
277647,107,8
277648,7625,0
277648,2996,8
277651,1402,8
277660,8759,8
277662,10802,0
277662,10217,4
277662,1682,0
277662,13514,4
277662,1603,0
277681,729,0
277681,5688,0
277681,5689,0
277681,1634,7
277689,68,0
277691,7866,9
277696,12695,9
277698,92,6
277705,2449,0
277706,216,0
277710,2354,4
277710,8296,0
277710,7939,6
277710,6063,10
277710,6069,5
277710,2914,6
277711,7260,0
277711,12949,0
277711,1988,0
277711,4996,6
277711,20,0
277711,11999,7
277711,11825,10
277711,5224,0
277712,7914,9
277722,6426,7
277722,39,10
277722,5981,8
277727,10015,10
277737,1570,8
277743,38,9
277744,9986,8
277744,4594,7
277744,3359,3
277744,1943,8
277744,1821,5
277744,39,0
277744,1202,0
277744,2671,10
277744,12976,8
277746,5989,0
277748,14150,6
277752,412,7
277752,1137,8
277756,2294,7
277759,3480,7
277761,9393,8
277764,1760,9
277765,3753,8
277768,4534,0
277769,9633,0
277775,9582,0
277776,3359,7
277778,3495,8
277783,151,8
277790,3852,0
277794,4481,8
277795,13165,5
277798,2294,8
277801,11391,7
277802,12139,6
277803,360,8
277807,1081,5
277808,3753,9
277812,3359,0
277814,8534,0
277816,519,0
277817,2359,10
277819,473,0
277823,8534,8
277826,3153,0
277827,151,9
277828,151,8
277835,9764,10
277837,2345,0
277838,5653,0
277840,6343,0
277841,12857,0
277844,8534,8
277873,3918,5
277873,489,7
277879,1362,8
277884,1208,7
277888,1925,0
277892,2026,0
277894,7163,0
277895,1108,0
277898,1429,8
277901,708,7
277901,11308,7
277901,235,8
277901,419,8
277903,1683,8
277904,1157,7
277911,7695,10
277913,11318,4
277915,1063,0
277915,572,0
277915,1088,0
277915,8800,0
277915,2787,8
277915,1053,7
277919,10720,9
277921,13762,9
277922,53,6
277922,6719,10
277922,10306,9
277922,4892,0
277922,1856,0
277923,1555,0
277923,1911,9
277923,8653,0
277928,407,0
277928,14386,0
277928,4290,0
277928,8247,9
277928,215,0
277928,3797,0
277928,367,0
277928,2019,0
277928,2820,0
277928,5763,0
277928,10951,0
277928,753,0
277928,5808,0
277928,96,0
277928,1215,0
277928,1615,0
277928,9577,0
277928,3464,10
277928,14303,0
277928,10335,9
277928,7696,9
277928,12072,0
277929,8963,8
277929,7668,0
277932,27,0
277937,1487,9
277937,12309,0
277937,525,0
277937,478,7
277937,5261,6
277937,3793,7
277937,3493,6
277937,6417,6
277937,4048,0
277937,7736,6
277937,1074,7
277938,6953,0
277938,8036,0
277938,708,9
277938,9261,8
277945,10919,6
277945,13208,6
277945,1491,0
277945,4444,0
277945,14117,7
277945,12129,8
277945,11614,7
277945,2764,0
277945,7625,7
277945,3168,7
277945,2678,7
277945,7673,7
277945,5852,8
277954,7634,0
277954,12056,9
277954,11886,0
277954,1714,0
277954,12677,0
277958,360,9
277959,566,8
277959,2149,6
277959,4021,6
277962,7552,0
277962,4954,0
277962,1324,0
277962,2909,0
277965,10789,0
277965,407,0
277965,412,0
277965,755,5
277965,2446,0
277965,7878,0
277965,2244,0
277965,212,0
277965,1864,0
277965,4730,0
277965,28,0
277965,1951,0
277965,29,0
277965,2294,10
277965,14304,8
277965,1717,7
277965,5269,0
277965,8745,0
277965,14623,0
277965,14421,0
277965,12384,8
277965,7613,9
277965,2517,6
277965,9537,0
277965,14110,9
277965,2868,10
277965,10587,9
277965,3053,7
277969,3907,8
277975,12382,9
277982,11828,0
277982,6774,8
277984,2945,0
277984,11887,10
277984,5970,0
277984,1059,0
277984,8003,10
277984,12097,10
277984,6049,0
277987,484,0
277989,11180,6
277997,1925,8
278002,2443,0
278002,8286,0
278002,1361,0
278002,9275,0
278002,4185,0
278002,160,0
278002,1133,0
278002,13467,0
278007,1108,0
278007,4831,6
278007,6889,8
278007,13014,8
278007,5763,6
278007,11756,7
278008,9774,0
278014,1014,0
278019,14253,6
278019,1867,0
278019,2881,9
278019,2891,9
278019,2890,9
278019,2892,9
278019,10680,0
278022,4209,0
278023,5471,0
278024,6409,1
278024,5700,0
278026,671,8
278026,6408,8
278026,2385,5
278026,5970,0
278026,231,8
278026,8384,6
278026,6788,5
278026,5755,7
278026,14424,8
278026,6096,8
278026,2770,8
278026,12089,6
278026,5891,8
278026,3611,8
278026,764,7
278026,14307,0
278026,9633,5
278026,14637,0
278044,1922,0
278044,587,0
278044,2961,0
278044,597,7
278048,2004,7
278048,7475,5
278054,4321,0
278056,7029,6
278064,5788,0
278075,235,8
278079,1796,8
278079,12366,5
278085,306,7
278096,12366,0
278100,7101,0
278104,252,0
278106,1436,9
278106,1375,0
278107,2605,8
278111,12123,0
278112,6436,0
278112,594,8
278119,964,9
278122,4436,10
278131,3205,8
278137,1999,7
278137,11279,9
278137,525,0
278137,2529,7
278137,3771,0
278137,7931,0
278137,1643,8
278137,2874,9
278137,4007,0
278137,1014,0
278137,2558,0
278137,5353,0
278137,1588,8
278137,5160,0
278137,776,0
278137,1357,7
278137,7774,0
278137,8440,9
278137,8439,0
278137,7408,4
278137,1109,0
278137,8453,8
278137,7089,9
278137,8564,0
278137,4008,0
278137,562,0
278137,6262,0
278137,1488,0
278137,11872,0
278137,46,0
278137,68,8
278137,27,0
278137,253,9
278137,11428,8
278137,13661,10
278139,5004,8
278144,9003,0
278144,1108,0
278144,1374,0
278144,5966,0
278144,29,0
278144,4064,0
278144,1516,0
278144,9725,0
278144,4084,0
278144,7011,0
278144,14072,0
278144,529,0
278144,1360,0
278144,4995,0
278144,12158,0
278144,7173,0
278144,10097,0
278144,19,0
278144,6683,0
278144,4302,0
278144,12262,0
278144,2081,0
278144,2605,0
278144,5423,0
278144,708,0
278144,13678,0
278144,10095,0
278144,12351,0
278144,4146,0
278144,674,0
278144,773,0
278144,3583,0
278144,3789,0
278144,14654,0
278144,764,0
278144,4855,0
278144,246,0
278144,3684,0
278153,116,0
278158,2107,0
278159,6793,5
278160,7996,8
278161,3854,5
278162,2146,10
278172,993,7
278176,27,9
278181,9725,7
278185,714,4
278188,12273,0
278188,391,0
278188,9580,8
278188,3003,0
278188,4732,0
278188,4831,0
278188,7012,0
278188,6406,0
278188,1460,0
278188,5131,0
278188,1790,7
278188,8027,4
278188,4014,7
278188,4883,0
278188,4052,0
278188,8389,0
278188,9022,0
278188,13873,0
278188,2359,0
278188,3306,0
278188,668,4
278188,10097,8
278188,50,9
278188,53,9
278188,4941,0
278188,5611,0
278188,4160,0
278188,1027,0
278188,4263,0
278188,979,0
278188,315,0
278188,7397,0
278188,8153,0
278188,12338,0
278188,5602,0
278188,5600,7
278188,11672,0
278188,8068,0
278188,7810,0
278188,8535,5
278188,8943,0
278188,11486,6
278188,8713,8
278188,7600,8
278188,6485,0
278194,2947,10
278194,4585,8
278194,10362,7
278194,3203,5
278194,4475,7
278194,7446,9
278194,7770,0
278194,1555,0
278194,11434,0
278194,6534,7
278194,2835,4
278194,4484,0
278194,2616,9
278194,2888,7
278194,6786,5
278194,8691,8
278194,12089,6
278194,3451,8
278194,1097,0
278194,9170,9
278194,2620,6
278197,4409,7
278199,6538,0
278200,9404,7
278202,1486,2
278202,98,4
278202,2004,0
278202,12387,9
278202,1462,3
278202,222,3
278202,3309,3
278202,7744,1
278202,165,0
278202,2961,0
278202,7880,3
278202,3024,10
278202,7678,0
278202,7671,8
278203,5519,0
278212,12920,0
278216,5333,0
278218,207,7
278218,811,10
278220,1109,8
278221,1374,0
278221,14502,10
278221,6713,10
278221,11311,0
278221,7898,0
278221,3119,7
278221,3733,0
278221,3900,7
278221,4551,0
278221,4178,9
278221,1076,0
278221,2115,8
278221,9272,8
278221,7685,0
278221,68,9
278227,2432,0
278243,566,8
278243,4121,8
278243,1555,7
278243,1053,8
278249,13029,6
278251,2488,7
278253,6552,10
278254,120,8
278255,4610,8
278255,10932,0
278255,428,0
278257,1105,0
278257,2432,0
278257,329,5
278257,2916,8
278257,8901,9
278259,2439,9
278259,7722,10
278263,7770,8
278264,8242,8
278270,12019,3
278274,4072,0
278307,4331,7
278314,6861,0
278314,3390,8
278314,8000,7
278314,2973,7
278314,5735,8
278314,1615,0
278314,2641,0
278314,1833,2
278325,2449,7
278333,53,10
278342,131,0
278342,1053,8
278342,3952,0
278342,1402,8
278342,2520,0
278342,12826,0
278346,6128,10
278346,1733,0
278346,4092,6
278346,3716,0
278346,13503,7
278346,2788,6
278346,7142,0
278350,525,9
278356,12512,9
278356,13430,8
278356,7656,0
278356,14492,7
278356,1756,8
278356,306,9
278356,3739,0
278356,3463,8
278356,6334,10
278356,6938,10
278356,5511,10
278356,6945,0
278356,2146,0
278356,2619,8
278356,5458,9
278361,1507,0
278361,9463,7
278373,27,0
278388,7476,8
278390,7480,7
278390,7669,7
278390,48,4
278390,12366,7
278390,6982,0
278390,418,9
278390,12089,0
278390,120,7
278390,3451,10
278390,1097,0
278390,68,0
278390,1430,9
278396,11567,7
278401,5727,9
278409,1935,0
278411,8693,8
278411,10067,0
278418,6340,0
278418,9456,0
278418,604,0
278418,2947,0
278418,13334,0
278418,14639,0
278418,8934,0
278418,2378,0
278418,1350,0
278418,14242,0
278418,11078,0
278418,4482,0
278418,6781,0
278418,6581,0
278418,11515,0
278418,7775,0
278418,24,0
278418,8588,0
278418,9369,0
278418,8305,0
278418,8237,0
278418,11334,0
278418,3852,0
278418,3277,0
278418,4767,0
278418,3931,0
278418,5443,0
278418,9730,0
278418,1162,0
278418,1013,0
278418,7843,0
278418,1436,0
278418,1486,0
278418,6845,0
278418,8315,0
278418,13036,0
278418,1028,0
278418,10838,0
278418,392,0
278418,628,0
278418,1826,0
278418,8328,0
278418,7237,0
278418,633,0
278418,6457,0
278418,7346,0
278418,9742,0
278418,10919,0
278418,10350,0
278418,1472,0
278418,1443,0
278418,9976,0
278418,9478,0
278418,1268,0
278418,1321,0
278418,5567,0
278418,610,0
278418,4865,0
278418,12713,0
278418,8709,0
278418,2651,0
278418,1031,0
278418,613,0
278418,1388,0
278418,9753,0
278418,13766,0
278418,10317,0
278418,1864,0
278418,1046,0
278418,2377,0
278418,1134,0
278418,2889,0
278418,4730,0
278418,6687,0
278418,10971,0
278418,13814,0
278418,11841,0
278418,12320,0
278418,5143,0
278418,12786,4
278418,5561,0
278418,7931,0
278418,7930,0
278418,7482,0
278418,14409,0
278418,11034,0
278418,11018,0
278418,11038,0
278418,11036,0
278418,1559,0
278418,11035,0
278418,11828,0
278418,7481,0
278418,8380,0
278418,7261,0
278418,5147,0
278418,4014,0
278418,2153,0
278418,9275,0
278418,9276,0
278418,942,0
278418,306,0
278418,4287,0
278418,1375,0
278418,1509,0
278418,2317,0
278418,1555,0
278418,3177,0
278418,3721,0
278418,1210,0
278418,1643,0
278418,4883,0
278418,1895,0
278418,5604,0
278418,8087,0
278418,9776,0
278418,4204,0
278418,3737,0
278418,14244,0
278418,219,0
278418,10897,0
278418,1178,0
278418,2624,0
278418,4039,0
278418,2539,0
278418,619,0
278418,8133,0
278418,8373,0
278418,13804,0
278418,780,0
278418,6758,0
278418,5424,0
278418,590,0
278418,1911,0
278418,9297,0
278418,5252,0
278418,1083,0
278418,10040,0
278418,1026,8
278418,3011,8
278418,6935,0
278418,175,0
278418,4062,0
278418,8762,0
278418,3624,0
278418,346,0
278418,5553,5
278418,6546,0
278418,10506,0
278418,2923,0
278418,8908,0
278418,12748,0
278418,1599,0
278418,3458,0
278418,5597,0
278418,9021,0
278418,10914,0
278418,6044,7
278418,49,7
278418,14645,0
278418,5930,0
278418,11866,0
278418,4991,0
278418,13627,0
278418,8329,0
278418,3851,0
278418,10645,0
278418,9870,0
278418,14421,0
278418,10998,0
278418,12330,0
278418,9266,0
278418,1059,0
278418,13768,0
278418,8128,7
278418,12297,0
278418,460,0
278418,955,0
278418,12933,0
278418,2449,0
278418,13645,0
278418,5549,0
278418,7505,0
278418,9503,0
278418,50,0
278418,2745,0
278418,14647,0
278418,2558,0
278418,53,0
278418,1683,0
278418,5353,0
278418,3299,0
278418,1805,0
278418,309,0
278418,10908,0
278418,1410,0
278418,4209,0
278418,5484,0
278418,1588,0
278418,7516,0
278418,3248,0
278418,4839,0
278418,1019,0
278418,38,0
278418,12453,0
278418,2956,0
278418,679,0
278418,4185,0
278418,10633,0
278418,8998,0
278418,11055,0
278418,14445,0
278418,771,0
278418,5990,0
278418,14009,0
278418,140,0
278418,799,0
278418,9615,0
278418,3049,0
278418,4964,0
278418,7702,0
278418,2605,0
278418,5611,0
278418,708,0
278418,9626,0
278418,11422,0
278418,6574,0
278418,8371,0
278418,10762,0
278418,12789,0
278418,4148,0
278418,461,0
278418,11130,0
278418,7584,0
278418,6819,0
278418,8660,0
278418,723,0
278418,8900,0
278418,4283,0
278418,7724,0
278418,2916,0
278418,927,0
278418,5558,0
278418,11105,0
278418,233,0
278418,1324,0
278418,10327,0
278418,10878,6
278418,7861,0
278418,2247,0
278418,851,0
278418,4988,0
278418,5548,0
278418,7852,0
278418,4976,0
278418,5670,0
278418,887,0
278418,3332,0
278418,1431,0
278418,20,0
278418,6627,0
278418,7849,0
278418,3761,0
278418,13802,0
278418,7922,0
278418,966,0
278418,4398,0
278418,586,0
278418,10930,0
278418,2770,8
278418,4553,8
278418,10853,0
278418,8683,0
278418,12707,0
278418,7017,0
278418,3276,0
278418,12139,0
278418,3480,0
278418,5816,0
278418,9756,0
278418,7741,0
278418,4731,0
278418,4128,0
278418,3753,0
278418,5902,0
278418,6298,0
278418,6230,0
278418,3887,6
278418,14246,0
278418,598,0
278418,8184,0
278418,3430,0
278418,9161,0
278418,9188,0
278418,2437,0
278418,9694,0
278418,1337,0
278418,7624,0
278418,4078,0
278418,4212,0
278418,7554,0
278418,13243,0
278418,3403,0
278418,12337,0
278418,2693,0
278418,2692,0
278418,3244,0
278418,3243,0
278418,12555,0
278418,6155,5
278418,12557,0
278418,7830,0
278418,9745,0
278418,12556,0
278418,6440,0
278418,11682,0
278418,10173,0
278418,14163,0
278418,14170,0
278418,7077,0
278418,2056,0
278418,12486,0
278418,14169,0
278418,11366,0
278418,14161,0
278418,14166,0
278418,14168,0
278418,14159,0
278418,10186,0
278418,14160,0
278418,11685,0
278418,12917,0
278418,2688,0
278418,2658,0
278418,13254,0
278418,6336,0
278418,10311,0
278418,5908,0
278418,13251,0
278418,3380,0
278418,12045,0
278418,494,0
278418,2890,0
278418,12429,0
278418,12430,0
278418,2036,0
278418,4460,0
278418,6710,0
278418,13283,0
278418,13153,0
278418,11487,7
278418,4405,0
278418,14154,0
278418,11657,0
278418,12749,0
278418,1840,0
278418,12417,6
278418,2557,0
278418,8535,0
278418,13280,0
278418,7362,0
278418,6990,0
278418,10873,0
278418,5609,0
278418,2677,0
278418,12164,0
278418,12394,0
278418,3428,0
278418,12467,5
278418,2634,0
278418,10470,0
278418,4054,0
278418,1772,0
278418,11493,0
278418,6326,0
278418,10716,0
278418,2245,0
278418,405,0
278418,12795,0
278418,11655,0
278418,2636,0
278418,1412,0
278418,10328,0
278418,13500,0
278418,10928,0
278418,3895,0
278418,6195,0
278418,4969,0
278418,6494,0
278418,7151,0
278418,7259,0
278418,13694,0
278418,767,0
278418,4083,0
278418,9272,0
278418,6121,0
278418,8726,0
278418,8725,0
278418,2520,0
278418,3775,0
278418,5312,0
278418,13227,0
278418,1122,0
278418,10521,0
278418,12647,5
278418,7373,0
278418,11466,0
278418,9966,0
278418,3469,0
278418,14136,0
278418,7859,0
278418,3029,0
278418,3374,0
278418,4207,0
278418,10479,0
278418,5211,0
278418,11900,5
278418,7463,0
278418,8947,0
278418,14503,0
278418,10053,0
278418,14186,0
278418,8557,0
278418,14031,0
278418,3083,0
278418,472,0
278418,3401,0
278418,4391,0
278418,8326,0
278418,3399,0
278418,71,0
278418,8471,0
278422,5478,9
278422,5839,8
278422,120,6
278431,4310,0
278432,3889,0
278439,3215,0
278446,569,6
278461,13380,10
278469,2004,7
278469,4199,6
278469,1074,7
278483,2385,8
278487,650,10
278488,14578,0
278490,624,0
278492,3237,7
278500,1962,5
278503,1407,0
278506,590,0
278506,11366,0
278506,5908,0
278506,4822,0
278514,27,0
278520,6483,8
278522,11256,7
278522,9856,7
278522,12086,0
278522,4448,0
278522,1402,5
278524,2688,0
278525,1026,10
278525,9774,8
278528,7389,0
278535,483,0
278535,558,0
278535,216,0
278535,217,0
278535,7480,0
278535,67,0
278535,13682,0
278535,2384,0
278535,596,9
278535,10097,0
278535,11433,0
278535,7487,7
278535,9618,0
278535,229,10
278535,1867,10
278535,2870,9
278535,2532,9
278535,8384,0
278535,9760,6
278535,8606,8
278535,8292,0
278535,10098,0
278536,4305,0
278541,360,9
278541,4787,10
278542,6266,0
278543,2605,5
278543,7017,7
278543,2522,0
278545,4007,9
278545,3249,0
278545,3897,0
278550,1574,10
278551,6705,6
278551,1387,5
278552,11816,6
278552,10187,9
278552,488,7
278552,1053,8
278552,12869,4
278552,1917,10
